Date,High,Low,Open,Close,Volume,Adj Close
2017-01-31,110.05000305175781,108.19999694824219,108.94999694824219,109.18000030517578,9068900.0,107.79187774658203
2017-02-01,114.12000274658203,109.86000061035156,110.58000183105469,113.94999694824219,14750100.0,112.501220703125
2017-02-02,115.73999786376953,112.05999755859375,113.30000305175781,115.38999938964844,12081000.0,113.92292022705078
2017-02-03,115.9000015258789,113.9000015258789,115.44999694824219,114.37999725341797,9318600.0,112.92574310302734
2017-02-06,117.33000183105469,114.0,114.0,117.30999755859375,12669200.0,115.81851196289062
2017-02-07,120.91999816894531,117.9000015258789,118.69999694824219,119.12999725341797,18655600.0,117.6153564453125
2017-02-08,119.30999755859375,116.37999725341797,118.4000015258789,118.61000061035156,11239500.0,117.10196685791016
2017-02-09,119.05999755859375,115.5999984741211,118.86000061035156,116.37999725341797,21064200.0,114.90032958984375
2017-02-10,120.69999694824219,112.5999984741211,119.93000030517578,113.62000274658203,41277300.0,112.17542266845703
2017-02-13,113.9800033569336,108.19999694824219,113.38999938964844,108.37999725341797,29518100.0,107.0020523071289
2017-02-14,110.1500015258789,106.29000091552734,107.98999786376953,108.77999877929688,21265800.0,107.39693450927734
2017-02-15,109.80000305175781,107.76000213623047,108.9000015258789,109.0,9325500.0,107.61414337158203
2017-02-16,109.44000244140625,105.66000366210938,109.38999938964844,107.25,16179400.0,105.88639068603516
2017-02-17,107.41000366210938,104.79000091552734,106.69999694824219,107.2300033569336,14093500.0,105.86668395996094
2017-02-21,111.2300033569336,108.22000122070312,108.2300033569336,111.06999969482422,13798800.0,109.65784454345703
2017-02-22,111.80000305175781,109.98999786376953,111.41999816894531,110.76000213623047,10844300.0,109.48979949951172
2017-02-23,106.38999938964844,99.68000030517578,105.5,100.48999786376953,39822200.0,99.33756256103516
2017-02-24,102.0,95.69999694824219,97.06999969482422,101.45999908447266,25747600.0,100.29644012451172
2017-02-27,105.0199966430664,101.55999755859375,102.19999694824219,104.41000366210938,17885000.0,103.21260070800781
2017-02-28,105.19999694824219,100.77999877929688,104.80000305175781,101.4800033569336,15634000.0,100.31620788574219
2017-03-01,104.37000274658203,101.11000061035156,103.79000091552734,102.79000091552734,12620100.0,101.6111831665039
2017-03-02,102.83999633789062,98.88999938964844,102.2699966430664,99.0,18858300.0,97.86465454101562
2017-03-03,98.7699966430664,96.22000122070312,98.56999969482422,98.43000030517578,21617300.0,97.30117797851562
2017-03-06,98.0999984741211,95.16999816894531,96.95999908447266,97.66999816894531,22089200.0,96.54989624023438
2017-03-07,99.52999877929688,97.1500015258789,97.66999816894531,98.73999786376953,15085000.0,97.6076431274414
2017-03-08,101.30000305175781,98.47000122070312,100.69999694824219,98.55999755859375,15967800.0,97.4296875
2017-03-09,99.44999694824219,97.4000015258789,97.91000366210938,98.54000091552734,11951500.0,97.4099349975586
2017-03-10,100.08999633789062,98.37999725341797,99.61000061035156,99.12000274658203,12493500.0,97.98326873779297
2017-03-13,102.25,99.51000213623047,99.54000091552734,101.8499984741211,19353400.0,100.68196868896484
2017-03-14,102.75,100.47000122070312,102.37000274658203,101.77999877929688,13050400.0,100.6127700805664
2017-03-15,102.98999786376953,100.31999969482422,102.25,102.55000305175781,15375900.0,101.37393951416016
2017-03-16,103.83000183105469,102.41000366210938,102.9800033569336,103.80999755859375,13077500.0,102.61947631835938
2017-03-17,106.12000274658203,103.80999755859375,104.5199966430664,106.06999969482422,27992200.0,104.85357666015625
2017-03-20,109.61000061035156,106.12999725341797,106.77999877929688,109.44999694824219,18714200.0,108.19480895996094
2017-03-21,109.95999908447266,105.58999633789062,108.75,105.91000366210938,22837100.0,104.6954116821289
2017-03-22,108.26000213623047,105.30000305175781,105.45999908447266,108.06999969482422,15419100.0,106.83065032958984
2017-03-23,108.55999755859375,106.69999694824219,107.75,107.08999633789062,13348500.0,105.86188507080078
2017-03-24,109.29000091552734,106.41999816894531,108.97000122070312,107.47000122070312,10987500.0,106.23750305175781
2017-03-27,108.41000366210938,103.58000183105469,105.58000183105469,108.25,12666100.0,107.00857543945312
2017-03-28,108.88999938964844,107.2699966430664,108.30000305175781,107.69000244140625,10811100.0,106.45500183105469
2017-03-29,108.48999786376953,107.25,107.98999786376953,107.33999633789062,8749800.0,106.1090087890625
2017-03-30,110.0,107.4000015258789,107.62999725341797,109.4000015258789,13138300.0,108.14537811279297
2017-03-31,109.88999938964844,108.4000015258789,109.01000213623047,108.93000030517578,11020200.0,107.6807632446289
2017-04-03,109.6500015258789,107.41999816894531,108.94999694824219,108.37999725341797,11130800.0,107.13709259033203
2017-04-04,104.41999816894531,100.33999633789062,103.4000015258789,100.77999877929688,31782000.0,99.62423706054688
2017-04-05,102.37000274658203,99.5,100.0199966430664,100.02999877929688,18676200.0,98.8828353881836
2017-04-06,101.25,98.41000366210938,100.23999786376953,100.76000213623047,15878000.0,99.60446166992188
2017-04-07,101.7300033569336,99.72000122070312,101.0199966430664,100.33000183105469,10726700.0,99.17941284179688
2017-04-10,100.62999725341797,97.5999984741211,100.36000061035156,97.7699966430664,18908300.0,96.64875793457031
2017-04-11,98.9000015258789,96.3499984741211,96.55000305175781,98.12000274658203,15453700.0,96.99474334716797
2017-04-12,98.69999694824219,97.0999984741211,98.12000274658203,97.30999755859375,10352300.0,96.19403076171875
2017-04-13,97.20999908447266,95.48999786376953,96.33000183105469,95.48999786376953,12672300.0,94.3948974609375
2017-04-17,99.23999786376953,95.80000305175781,96.01000213623047,99.2300033569336,12432300.0,98.09202575683594
2017-04-18,99.54000091552734,97.5999984741211,98.6500015258789,99.29000091552734,9252900.0,98.15132904052734
2017-04-19,100.9800033569336,99.41000366210938,100.0,99.68000030517578,9520700.0,98.5368423461914
2017-04-20,101.44999694824219,99.41000366210938,100.2699966430664,101.26000213623047,10100400.0,100.09873962402344
2017-04-21,101.79000091552734,100.36000061035156,100.83999633789062,101.68000030517578,8547400.0,100.513916015625
2017-04-24,103.4800033569336,102.11000061035156,102.95999908447266,102.94999694824219,9295500.0,101.76935577392578
2017-04-25,105.33000183105469,102.66999816894531,103.54000091552734,104.73999786376953,9711000.0,103.53882598876953
2017-04-26,105.38999938964844,103.94000244140625,105.29000091552734,104.0199966430664,8175100.0,102.82707214355469
2017-04-27,105.9800033569336,103.58999633789062,104.31999969482422,105.63999938964844,7992500.0,104.42850494384766
2017-04-28,105.63999938964844,104.06999969482422,105.36000061035156,104.30000305175781,8706200.0,103.10387420654297
2017-05-01,106.8499984741211,104.44999694824219,104.73999786376953,106.63999938964844,7693300.0,105.4170150756836
2017-05-02,105.5999984741211,102.55999755859375,105.55000305175781,103.4800033569336,15749300.0,102.29328918457031
2017-05-03,104.63999938964844,102.5999984741211,103.19999694824219,104.25,8422600.0,103.05445098876953
2017-05-04,104.94999694824219,103.52999877929688,104.5,103.8499984741211,5244700.0,102.65901184082031
2017-05-05,104.1500015258789,102.75,103.37999725341797,103.86000061035156,5710700.0,102.66890716552734
2017-05-08,104.4000015258789,102.30999755859375,104.33999633789062,102.7699966430664,9131000.0,101.59142303466797
2017-05-09,104.93000030517578,102.66000366210938,103.0,102.94000244140625,21191800.0,101.75946807861328
2017-05-10,121.81999969482422,114.0199966430664,114.29000091552734,121.29000091552734,53227400.0,119.89901733398438
2017-05-11,130.42999267578125,119.91000366210938,120.05000305175781,126.5,48494800.0,125.04928588867188
2017-05-12,129.60000610351562,125.77999877929688,126.62999725341797,127.88999938964844,24065500.0,126.42333984375
2017-05-15,134.41000366210938,129.3800048828125,129.55999755859375,134.30999755859375,27188500.0,132.76971435546875
2017-05-16,137.44000244140625,133.36000061035156,136.3800048828125,136.80999755859375,28017500.0,135.2410430908203
2017-05-17,134.86000061035156,127.55000305175781,134.10000610351562,127.72000122070312,31784200.0,126.25529479980469
2017-05-18,133.42999267578125,127.05000305175781,129.5,133.07000732421875,28900800.0,131.54396057128906
2017-05-19,138.22000122070312,135.22000122070312,137.02999877929688,136.0,25459300.0,134.5819549560547
2017-05-22,139.47999572753906,137.3300018310547,137.77000427246094,138.89999389648438,20915200.0,137.45167541503906
2017-05-23,139.7899932861328,135.7100067138672,139.6999969482422,137.02999877929688,17031200.0,135.60121154785156
2017-05-24,141.07000732421875,138.0800018310547,140.9600067138672,138.57000732421875,20399900.0,137.12515258789062
2017-05-25,140.02999877929688,136.44000244140625,140.0,138.25999450683594,15205700.0,136.818359375
2017-05-26,145.27999877929688,137.11000061035156,137.92999267578125,141.83999633789062,19478500.0,140.36105346679688
2017-05-30,146.2899932861328,143.0500030517578,143.6999969482422,144.8699951171875,24741300.0,143.3594207763672
2017-05-31,147.0,142.0500030517578,146.69000244140625,144.35000610351562,22182900.0,142.84486389160156
2017-06-01,145.02999877929688,142.52000427246094,144.99000549316406,144.36000061035156,12583500.0,142.85475158691406
2017-06-02,145.3000030517578,143.39999389648438,144.24000549316406,143.63999938964844,12186400.0,142.1422576904297
2017-06-05,148.52999877929688,142.50999450683594,142.97999572753906,148.00999450683594,20434400.0,146.46670532226562
2017-06-06,149.69000244140625,146.8000030517578,147.82000732421875,147.33999633789062,18968200.0,145.80368041992188
2017-06-07,149.8800048828125,147.6999969482422,148.3300018310547,149.1199951171875,15315300.0,147.56507873535156
2017-06-08,160.0,151.7899932861328,153.4600067138672,159.94000244140625,29043600.0,158.27232360839844
2017-06-09,168.5,142.75,164.74000549316406,149.60000610351562,92323200.0,148.04014587402344
2017-06-12,151.6999969482422,142.11000061035156,145.8800048828125,149.97000122070312,42438300.0,148.40626525878906
2017-06-13,154.77000427246094,145.64999389648438,154.39999389648438,151.39999389648438,41812600.0,149.82135009765625
2017-06-14,154.05999755859375,148.5,151.52000427246094,151.72000122070312,29616000.0,150.1379852294922
2017-06-15,153.60000610351562,146.5,146.9600067138672,152.3699951171875,24095600.0,150.78121948242188
2017-06-16,154.6999969482422,150.24000549316406,152.75999450683594,151.6199951171875,23124000.0,150.0390167236328
2017-06-19,157.52999877929688,153.25999450683594,153.41000366210938,157.32000732421875,19454400.0,155.6796417236328
2017-06-20,161.74000549316406,156.9199981689453,159.02999877929688,157.08999633789062,27386100.0,155.45199584960938
2017-06-21,159.6199951171875,155.6999969482422,158.2100067138672,159.47000122070312,17066300.0,157.80722045898438
2017-06-22,160.33999633789062,157.39999389648438,159.8000030517578,158.3699951171875,11728300.0,156.7186737060547
2017-06-23,159.32000732421875,153.22000122070312,158.67999267578125,153.8300018310547,27214700.0,152.22601318359375
2017-06-26,156.60000610351562,148.3300018310547,155.16000366210938,152.14999389648438,26599000.0,150.56353759765625
2017-06-27,151.7899932861328,146.35000610351562,151.44000244140625,146.5800018310547,24987300.0,145.0515899658203
2017-06-28,151.94000244140625,145.75,149.32000732421875,151.75,24873700.0,150.16766357421875
2017-06-29,150.72000122070312,144.0800018310547,150.60000610351562,146.67999267578125,26610600.0,145.1505584716797
2017-06-30,147.92999267578125,143.5,147.3800048828125,144.55999755859375,18276500.0,143.0526580810547
2017-07-03,145.64999389648438,138.5800018310547,145.0500030517578,139.3300018310547,17726800.0,137.87721252441406
2017-07-05,144.22000122070312,141.1300048828125,141.89999389648438,143.0500030517578,20504700.0,141.55841064453125
2017-07-06,145.3800048828125,139.75999450683594,141.8699951171875,143.47999572753906,18657100.0,141.98391723632812
2017-07-07,147.5,144.85000610351562,145.77999877929688,146.75999450683594,16374300.0,145.22970581054688
2017-07-10,154.0,148.67999267578125,149.74000549316406,153.6999969482422,23962300.0,152.0973663330078
2017-07-11,156.19000244140625,152.14999389648438,153.85000610351562,155.8800048828125,18948900.0,154.25465393066406
2017-07-12,163.0,156.55999755859375,158.3000030517578,162.50999450683594,28630200.0,160.81546020507812
2017-07-13,166.3000030517578,158.75,163.0,160.6300048828125,34228300.0,158.95510864257812
2017-07-14,165.00999450683594,161.00999450683594,161.2899932861328,164.9499969482422,23548700.0,163.23008728027344
2017-07-17,167.5,161.75,166.3300018310547,164.25,23269800.0,162.53736877441406
2017-07-18,166.5500030517578,161.3000030517578,161.77999877929688,165.9600067138672,19416000.0,164.22952270507812
2017-07-19,167.39999389648438,164.61000061035156,166.3300018310547,165.10000610351562,17176100.0,163.37850952148438
2017-07-20,167.50999450683594,163.91000366210938,165.92999267578125,167.5,17489900.0,165.75347900390625
2017-07-21,169.3000030517578,166.08999633789062,166.6699981689453,168.10000610351562,16208300.0,166.3472137451172
2017-07-24,168.77999877929688,165.72000122070312,168.38999938964844,166.14999389648438,16313100.0,164.41754150390625
2017-07-25,165.92999267578125,163.5800018310547,165.22000122070312,165.35000610351562,12413900.0,163.6259002685547
2017-07-26,169.92999267578125,165.85000610351562,167.67999267578125,167.25999450683594,16010100.0,165.51596069335938
2017-07-27,168.74000549316406,157.55999755859375,168.27000427246094,161.74000549316406,19571400.0,160.05352783203125
2017-07-28,165.3800048828125,159.27999877929688,160.2899932861328,164.38999938964844,12833700.0,162.67588806152344
2017-07-31,166.39999389648438,160.6199951171875,164.94000244140625,162.50999450683594,13991800.0,160.81546020507812
2017-08-01,164.55999755859375,161.0,162.1300048828125,164.49000549316406,10784600.0,162.77487182617188
2017-08-02,165.91000366210938,161.27000427246094,165.75,164.38999938964844,11961100.0,162.67588806152344
2017-08-03,166.6300048828125,163.67999267578125,164.3699951171875,166.47999572753906,11060500.0,164.74407958984375
2017-08-04,170.07000732421875,166.47999572753906,167.39999389648438,167.2100067138672,14727400.0,165.46653747558594
2017-08-07,172.3699951171875,168.0,168.38999938964844,172.35000610351562,17935300.0,170.5529327392578
2017-08-08,174.55999755859375,168.7100067138672,173.88999938964844,170.3000030517578,18883400.0,168.5242919921875
2017-08-09,172.2100067138672,167.6699981689453,168.42999267578125,172.11000061035156,13269600.0,170.3154296875
2017-08-10,172.66000366210938,164.3300018310547,172.16000366210938,164.74000549316406,33202200.0,163.0222625732422
2017-08-11,159.0,152.91000366210938,157.13999938964844,155.9600067138672,37429900.0,154.3337860107422
2017-08-14,168.5500030517578,159.1999969482422,159.6699981689453,168.39999389648438,31975500.0,166.6441192626953
2017-08-15,169.6699981689453,165.58999633789062,168.61000061035156,166.97999572753906,19113300.0,165.23890686035156
2017-08-16,168.5399932861328,163.83999633789062,167.58999633789062,165.14999389648438,14915800.0,163.42794799804688
2017-08-17,165.5,161.3800048828125,164.80999755859375,161.47000122070312,13136100.0,159.7863311767578
2017-08-18,164.36000061035156,159.63999938964844,163.6699981689453,161.5,15030100.0,159.81600952148438
2017-08-21,162.9499969482422,157.3699951171875,162.49000549316406,159.14999389648438,15591800.0,157.4905242919922
2017-08-22,162.7899932861328,159.7100067138672,160.49000549316406,162.5500030517578,11261400.0,160.99673461914062
2017-08-23,166.25,160.85000610351562,161.1999969482422,165.8000030517578,14488000.0,164.21566772460938
2017-08-24,167.27999877929688,164.1199951171875,167.10000610351562,165.19000244140625,11742500.0,163.61146545410156
2017-08-25,166.5800018310547,163.5500030517578,166.1699981689453,163.80999755859375,8930000.0,162.24468994140625
2017-08-28,165.10000610351562,162.3300018310547,164.5800018310547,164.97000122070312,9737400.0,163.3936004638672
2017-08-29,165.5800018310547,162.25999450683594,162.58999633789062,164.6999969482422,8102400.0,163.1261749267578
2017-08-30,166.1300048828125,164.27000427246094,165.5,165.67999267578125,9610000.0,164.0968017578125
2017-08-31,169.60000610351562,166.1999969482422,166.5,169.44000244140625,15317100.0,167.82086181640625
2017-09-01,171.89999389648438,169.60000610351562,169.9499969482422,170.4600067138672,11135800.0,168.8311004638672
2017-09-05,168.5800018310547,163.55999755859375,168.3800048828125,165.91000366210938,17384100.0,164.3245849609375
2017-09-06,167.8000030517578,164.39999389648438,167.24000549316406,165.80999755859375,9941800.0,164.22552490234375
2017-09-07,167.88999938964844,164.9499969482422,166.49000549316406,166.5800018310547,8821700.0,164.98818969726562
2017-09-08,166.7100067138672,162.7100067138672,166.11000061035156,163.69000244140625,12471400.0,162.1258544921875
2017-09-11,169.42999267578125,165.32000732421875,165.5399932861328,169.0,14186100.0,167.3850555419922
2017-09-12,170.0,166.97000122070312,170.0,169.61000061035156,10287200.0,167.98922729492188
2017-09-13,171.5399932861328,167.27999877929688,168.58999633789062,170.3699951171875,14524000.0,168.7419891357422
2017-09-14,172.55999755859375,167.8000030517578,168.7899932861328,169.39999389648438,12842800.0,167.78121948242188
2017-09-15,180.11000061035156,172.64999389648438,172.86000061035156,180.11000061035156,34119800.0,178.38890075683594
2017-09-18,191.1999969482422,184.86000061035156,185.13999938964844,187.5500030517578,42111500.0,185.75782775878906
2017-09-19,189.85000610351562,184.6199951171875,185.50999450683594,187.35000610351562,21857000.0,185.55970764160156
2017-09-20,189.4199981689453,184.2100067138672,187.5,185.83999633789062,18123000.0,184.0641326904297
2017-09-21,182.6999969482422,177.61000061035156,181.63999938964844,180.75999450683594,26890000.0,179.03268432617188
2017-09-22,182.30999755859375,178.60000610351562,180.3000030517578,179.0,12280800.0,177.2895050048828
2017-09-25,177.8000030517578,170.16000366210938,177.75,171.0,21864500.0,169.365966796875
2017-09-26,178.67999267578125,170.35000610351562,176.4499969482422,171.9600067138672,28140500.0,170.31678771972656
2017-09-27,176.27000427246094,172.75,175.6199951171875,175.72999572753906,17843000.0,174.05072021484375
2017-09-28,176.17999267578125,173.75999450683594,176.02000427246094,175.67999267578125,10881100.0,174.001220703125
2017-09-29,179.72999572753906,177.25,179.0800018310547,178.77000427246094,15477300.0,177.06170654296875
2017-10-02,181.97999572753906,177.0,180.8000030517578,179.0,12587000.0,177.2895050048828
2017-10-03,180.5800018310547,177.5800018310547,179.25,179.3699951171875,9758300.0,177.6559600830078
2017-10-04,181.77000427246094,178.13999938964844,179.6199951171875,180.8699951171875,10696200.0,179.14166259765625
2017-10-05,182.0,179.55999755859375,181.86000061035156,180.77000427246094,10934100.0,179.0426025390625
2017-10-06,181.83999633789062,179.0,179.64999389648438,181.3000030517578,7970000.0,179.56753540039062
2017-10-09,186.72999572753906,182.02999877929688,182.7899932861328,185.38999938964844,14087300.0,183.6184539794922
2017-10-10,192.9499969482422,187.25999450683594,191.42999267578125,188.92999267578125,24371900.0,187.1246337890625
2017-10-11,191.0,187.74000549316406,189.60000610351562,190.94000244140625,13237700.0,189.1154327392578
2017-10-12,193.08999633789062,189.92999267578125,191.0800018310547,191.02999877929688,13207300.0,189.20455932617188
2017-10-13,195.0,191.64999389648438,193.5500030517578,194.58999633789062,15718200.0,192.7305450439453
2017-10-16,198.0500030517578,193.24000549316406,195.8000030517578,197.92999267578125,14416000.0,196.03858947753906
2017-10-17,198.89999389648438,196.35000610351562,197.08999633789062,197.75,11964900.0,195.8603057861328
2017-10-18,198.13999938964844,193.32000732421875,198.11000061035156,197.5800018310547,14182900.0,195.6919708251953
2017-10-19,198.0,192.4499969482422,194.44000244140625,197.8000030517578,14269300.0,195.90988159179688
2017-10-20,199.58999633789062,196.5399932861328,198.49000549316406,196.89999389648438,11290500.0,195.01844787597656
2017-10-23,198.85000610351562,195.8000030517578,197.77999877929688,196.6199951171875,10717400.0,194.74114990234375
2017-10-24,198.75,195.94000244140625,196.99000549316406,198.67999267578125,10181100.0,196.7814483642578
2017-10-25,199.22000122070312,191.1699981689453,197.0800018310547,193.66000366210938,20704000.0,191.8094024658203
2017-10-26,196.16000366210938,193.80999755859375,194.77999877929688,195.69000244140625,8068600.0,193.82000732421875
2017-10-27,201.8699951171875,196.75,197.8000030517578,201.86000061035156,14304800.0,199.93109130859375
2017-10-30,206.08999633789062,201.22000122070312,201.86000061035156,203.83999633789062,12601400.0,201.8921661376953
2017-10-31,207.88999938964844,204.89999389648438,205.1300048828125,206.80999755859375,10297700.0,204.83375549316406
2017-11-01,209.97000122070312,204.60000610351562,209.35000610351562,207.1999969482422,12564400.0,205.2200469970703
2017-11-02,207.80999755859375,203.64999389648438,206.0,205.94000244140625,8557700.0,203.9720916748047
2017-11-03,208.69000244140625,205.33999633789062,207.1999969482422,208.69000244140625,8841000.0,206.69578552246094
2017-11-06,209.97999572753906,206.6999969482422,207.1999969482422,209.6300048828125,9748600.0,207.62680053710938
2017-11-07,212.89999389648438,210.05999755859375,210.5500030517578,212.02999877929688,10692500.0,210.00387573242188
2017-11-08,212.0,207.24000549316406,211.85000610351562,209.16000366210938,13074700.0,207.16128540039062
2017-11-09,206.3300018310547,200.3699951171875,205.27000427246094,205.32000732421875,24464100.0,203.35801696777344
2017-11-10,218.6699981689453,211.6300048828125,213.0800018310547,216.13999938964844,31331400.0,214.0746307373047
2017-11-13,217.1699981689453,212.00999450683594,216.13999938964844,212.6300048828125,14559400.0,210.59815979003906
2017-11-14,214.8000030517578,211.22999572753906,213.0,214.17999267578125,13232300.0,212.1333465576172
2017-11-15,212.0,207.8000030517578,211.9499969482422,209.97999572753906,12548700.0,207.9734649658203
2017-11-16,214.1999969482422,211.25,212.97999572753906,211.61000061035156,11044200.0,209.58790588378906
2017-11-17,215.35000610351562,210.75,213.9199981689453,211.36000061035156,12891600.0,209.34027099609375
2017-11-20,214.57000732421875,210.5,211.99000549316406,214.0800018310547,9902500.0,212.03431701660156
2017-11-21,216.52000427246094,214.39999389648438,215.69000244140625,216.0500030517578,9979400.0,213.98545837402344
2017-11-22,217.0,213.61000061035156,217.0,214.92999267578125,8916000.0,213.02406311035156
2017-11-24,217.0,214.60000610351562,215.58999633789062,216.9600067138672,4518800.0,215.03610229492188
2017-11-27,217.36000061035156,214.00999450683594,217.30999755859375,214.13999938964844,10572400.0,212.2410888671875
2017-11-28,214.72999572753906,208.24000549316406,214.35000610351562,210.7100067138672,12818800.0,208.84149169921875
2017-11-29,210.1199951171875,191.22999572753906,210.00999450683594,196.4199981689453,34919700.0,194.67819213867188
2017-11-30,202.67999267578125,196.64999389648438,199.1999969482422,200.7100067138672,20594200.0,198.93014526367188
2017-12-01,200.1300048828125,192.47000122070312,199.30999755859375,197.67999267578125,20288700.0,195.92701721191406
2017-12-04,200.3000030517578,184.5,200.0500030517578,186.66000366210938,31021100.0,185.00474548339844
2017-12-05,192.6999969482422,180.5800018310547,182.39999389648438,187.74000549316406,24537200.0,186.07518005371094
2017-12-06,190.13999938964844,184.83999633789062,185.6999969482422,189.25999450683594,11675800.0,187.58168029785156
2017-12-07,193.60000610351562,190.1199951171875,191.9600067138672,191.99000549316406,13565000.0,190.28749084472656
2017-12-08,194.77999877929688,191.14999389648438,194.00999450683594,191.49000549316406,11671900.0,189.79193115234375
2017-12-11,194.77999877929688,191.4199981689453,192.05999755859375,194.66000366210938,9318700.0,192.93380737304688
2017-12-12,193.83999633789062,189.88999938964844,192.89999389648438,190.83999633789062,11375400.0,189.1476593017578
2017-12-13,192.5500030517578,185.8800048828125,192.5,186.17999267578125,13857000.0,184.5289764404297
2017-12-14,189.33999633789062,184.60000610351562,185.9199981689453,186.47000122070312,10954100.0,184.8164520263672
2017-12-15,192.3800048828125,185.6199951171875,188.25,191.55999755859375,16750900.0,189.86131286621094
2017-12-18,198.02000427246094,192.0,193.1999969482422,197.89999389648438,11942600.0,196.1450653076172
2017-12-19,197.72999572753906,194.9600067138672,197.52000427246094,196.11000061035156,9327500.0,194.3709716796875
2017-12-20,198.07000732421875,194.5500030517578,197.6999969482422,196.8000030517578,7220500.0,195.0548553466797
2017-12-21,197.9499969482422,195.5500030517578,196.94000244140625,195.88999938964844,7522600.0,194.15292358398438
2017-12-22,195.64999389648438,191.25,194.39999389648438,195.27000427246094,11656900.0,193.5384063720703
2017-12-26,197.75,191.82000732421875,193.02999877929688,197.44000244140625,8877000.0,195.68917846679688
2017-12-27,199.97000122070312,196.30999755859375,196.89999389648438,197.1699981689453,8237200.0,195.42153930664062
2017-12-28,199.3800048828125,197.14999389648438,198.1300048828125,197.39999389648438,6006200.0,195.64952087402344
2017-12-29,198.4600067138672,193.5,198.4600067138672,193.5,6999100.0,191.7841033935547
2018-01-02,199.5,194.5,195.77999877929688,199.35000610351562,8890400.0,197.5822296142578
2018-01-03,213.6999969482422,203.75,204.10000610351562,212.47000122070312,22867600.0,210.58587646484375
2018-01-04,218.0500030517578,212.69000244140625,215.75999450683594,213.58999633789062,14581700.0,211.6959228515625
2018-01-05,216.91000366210938,211.0800018310547,214.19000244140625,215.39999389648438,14503100.0,213.48988342285156
2018-01-08,225.0,218.5800018310547,220.39999389648438,222.0,22030400.0,220.0313720703125
2018-01-09,223.82000732421875,218.63999938964844,222.22000122070312,221.94000244140625,12425000.0,219.97190856933594
2018-01-10,223.82000732421875,216.0,218.1999969482422,223.67999267578125,14566600.0,221.6964874267578
2018-01-11,226.27000427246094,223.2100067138672,225.0,224.0800018310547,10150800.0,222.0929412841797
2018-01-12,224.99000549316406,221.33999633789062,223.60000610351562,222.97999572753906,8997900.0,221.002685546875
2018-01-16,227.50999450683594,216.69000244140625,224.0500030517578,220.11000061035156,17558700.0,218.15811157226562
2018-01-17,225.1199951171875,216.89999389648438,220.6999969482422,224.72000122070312,13460200.0,222.72726440429688
2018-01-18,226.63999938964844,222.67999267578125,223.94000244140625,224.44000244140625,10215800.0,222.44973754882812
2018-01-19,231.08999633789062,227.0,228.08999633789062,230.11000061035156,15234500.0,228.06942749023438
2018-01-22,233.75999450683594,228.10000610351562,230.42999267578125,233.69000244140625,13773600.0,231.6177215576172
2018-01-23,239.8300018310547,235.10000610351562,235.85000610351562,238.91000366210938,11880700.0,236.79139709472656
2018-01-24,240.49000549316406,233.5500030517578,239.0399932861328,235.8000030517578,14499300.0,233.708984375
2018-01-25,239.75,235.75,238.0,236.35000610351562,10247100.0,234.25411987304688
2018-01-26,243.33999633789062,237.60000610351562,238.1199951171875,243.3300018310547,12908900.0,241.17225646972656
2018-01-29,248.11000061035156,240.61000061035156,242.74000549316406,246.85000610351562,11377900.0,244.6610107421875
2018-01-30,246.4199981689453,238.41000366210938,241.11000061035156,242.72000122070312,14270800.0,240.56764221191406
